propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,highlight,neighborhood,newDevelopmentFinished
33398661,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d3/98/ac/243950920.jpg,114,31,bj,680000.0,{'price': {'amount': 680000.0}},flat,sale,158.0,3,2,rua Camilo Castelo Branco,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.724956,-9.1464425,False,https://www.idealista.pt/imovel/33398661/,,True,good,False,True,,4304.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso en rua Camilo Castelo Branco'}",True,False,False,False,False,False,,,
33398530,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/00/24/ed/243945665.jpg,120612642-1,32,bj,599500.0,{'price': {'amount': 599500.0}},flat,sale,160.0,3,2,"rua de Cabo Verde, 12",Lisboa,Arroios,Anjos,pt,38.7252361,-9.1312928,True,https://www.idealista.pt/imovel/33398530/,"Fantástico apartamento de 3 dormitorios + 1 ubicado en una de las zonas históricas de Lisboa, cuidadosamente remodelado con un equilibrio perfecto entre tradición y contemporaneidad. El apartamento ha sido objeto de una remodelación con acabados de lujo, conservando los techos altos y trabajados, así como el suelo de tarima flotante. Disfruta del confort de este apartamento situado en la planta baja de un cuidado edificio de tres plantas, con dos fachadas con amplios ventanales y un patio de 30 m2. Consta de tres acogedores dormitorios y un despacho, dos aseos, una cocina totalmente equipada con armarios personalizados y hechos a medida, con una despensa y un generoso salón comedor. *También cuenta con* un espacioso patio, perfecto para disfrutar de momentos al aire libre, comidas o simplemente relajarse. Este inmueble ofrece una excelente luz natural que fluye a través de las distintas ventanas distribuidas por las zonas del mismo. Inmerso en el encantador ambiente de Arroios, este apartamento está estratégicamente situado para aprovechar al máximo todo lo que esta vibrante zona tiene que ofrecer. Desde pintorescas cafeterías, zonas comerciales, tranquilos parques, transporte público a poca distancia, todo está a tu alcance. A 5 minutos del metro de Anjos y del metro de Intendente. *El metro de Arroios está a 10 minutos*. Ven a conocer este increíble apartamento. Agente inmobiliario: Lily Bay, Re/max ExpoGroup.",False,good,False,False,,3747.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso en rua de Cabo Verde, 12'}",False,False,False,False,False,False,,,
33398516,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/77/f2/5a/243945676.jpg,PL1215,46,7,800000.0,{'price': {'amount': 800000.0}},flat,sale,110.0,1,2,Praça de Espanha - Sete Rios,Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.7379263,-9.167432,False,https://www.idealista.pt/imovel/33398516/,"Apartamento de 1 dormitorio de 110m2 y balcón de 30m2 situado en una planta alta del edificio Infinity, en Campolide, junto a Sete Rios y Amoreiras. Salón de 54m2 con acceso a balcón corrido de 30m2, baño social, cocina de 9m2, suite de 23m2. Vistas despejadas a la ciudad y Monsanto. 1 plaza de aparcamiento y trastero. Urbanización cerrada de lujo con piscina exterior, piscina cubierta, club de salud, gimnasio, spa, pista de pádel y servicios de conserjería y gestión de estilo de vida.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7273.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,
33398493,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7b/28/50/243945172.jpg,HMBK3983,37,6,550000.0,{'price': {'amount': 550000.0}},flat,sale,164.0,5,3,Olivais,Lisboa,Olivais,,pt,38.7653984,-9.1180968,False,https://www.idealista.pt/imovel/33398493/,,False,good,False,True,,3354.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,
33398444,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2a/66/1a/243944060.jpg,APT7213_CAG,30,1,575000.0,{'price': {'amount': 575000.0}},flat,sale,118.0,3,2,Olaias,Lisboa,Areeiro,Olaias,pt,38.7409803,-9.1226829,False,https://www.idealista.pt/imovel/33398444/,,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4873.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33398409,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cb/dd/be/243943632.jpg,120611854-51,26,2,490000.0,{'price': {'amount': 490000.0}},flat,sale,103.0,2,2,rua Pascoal de Melo,Lisboa,Arroios,São Jorge de Arroios,pt,38.7304946,-9.1353171,False,https://www.idealista.pt/imovel/33398409/,"Amplio Apartamento de 2 habitaciones totalmente remodelado | Arroios ¿Buscas una casa con buenas áreas, remodelada, con un diseño moderno y cerca del centro de Lisboa? Entonces encontraste el apartamento que tanto buscabas. Este apartamento de tipología T2 con 97m2 de área bruta privativa, cuenta con detalles que sin duda te encantarán. Techo alto, techos trabajados, dormitorio con vestidor, el segundo dormitorio con armario empotrado, salón y cocina en espacio abierto, 2 baños con ducha, zona de lavadero y balcón cerrado. Cocina equipada con microondas, frigorífico combinado, placa de inducción, horno y campana extractora de marcas reconocidas. Ubicado en un segundo piso en un edificio sin ascensor. Ubicación privilegiada a pocos minutos de Saldanha, Arroios es sin duda el barrio adecuado para vivir. Con calles arboladas, edificios históricos y un ambiente residencial tranquilo, lo que lo hace ideal para quienes buscan una vida urbana más tranquila. También se beneficia de la proximidad a todas las comodidades de la ciudad, una amplia variedad de servicios y tiendas. Con un conjunto de supermercados, farmacias, restaurantes, cafés, escuelas, buena red de transporte público, garantizando que los residentes tengan todo lo que necesitan al alcance. ¡Ven a descubrir tu nueva casa! Contáctame para programar tu visita. Agente inmobiliario: Ana Ferreira Marques - Re/max ExpoGroup.",False,good,False,False,,4757.0,{'typology': 'flat'},"{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Piso en rua Pascoal de Melo'}",True,False,False,False,False,False,,Alameda - Praça do Chile - Almirante Reis,
33338599,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/02/29/e3/240907505.jpg,OH_APA_2329,19,,217500.0,{'price': {'amount': 217500.0}},flat,sale,85.0,3,1,Marvila,Lisboa,Marvila,,pt,38.7456177,-9.11527,False,https://www.idealista.pt/imovel/33338599/,"Apartamento de 3 habitaciones, con 78m2 de superficie útil + 4,5m2 de superficie dependiente. El apartamento está usado y necesita algunas obras de modernización. El edificio se encuentra en muy buen estado. La zona es fácilmente accesible y está servida por varias rutas de autobús, supermercado, cafetería, farmacia, pastelería, escuela primaria, Loja do Cidadão (Lisboa-Marvila) Se encuentra a menos de 5 minutos del ISEL (Instituto Superior de Ingeniería de Lisboa) A 1 Km de la estación de metro de Chelas y a 750 metros de la estación de metro de Bela Vista, así como del Continente Modelo de la Av. Mar. Gomes da Costa x Av. Dr. Augusto de Castro. Desde la propiedad hasta el Aeropuerto Internacional de Lisboa hay menos de 10 minutos en coche. ¡Reserve su visita! OPTION HOUSE lleva 10 años al servicio de la Mediación Inmobiliaria, prestando servicios inmobiliarios con seriedad y proporcionando a sus clientes buenos negocios, de forma personalizada, tranquila y segura. Nuestros clientes encuentran en OH soluciones para vivir o invertir que van desde el diagnóstico de inversión, a la mediación y a la gestión de proyectos, Nuestro equipo de colaboradores está formado por profesionales con experiencia y amplios conocimientos en el mercado inmobiliario que permiten realizar el mejor acompañamiento y sugerencias a nuestros clientes. Además, disponemos de herramientas tecnológicas de última generación, que permiten una mayor agilidad en la búsqueda y adecuación del perfil del inmueble a las solicitudes del cliente, en la promoción del inmueble a nivel nacional e internacional y en la realización de estudios de mercado fiables, entre otras capacidades.",False,good,False,True,,2559.0,{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33398330,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/20/09/56/243935034.jpg,PF33717,29,,1300000.0,{'price': {'amount': 1300000.0}},penthouse,sale,206.0,5,4,Alvalade,Lisboa,Alvalade,Alvalade,pt,38.7492445,-9.1399033,False,https://www.idealista.pt/imovel/33398330/,,False,good,False,True,,6311.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Alvalade, Lisboa', 'title': 'Ático'}",True,False,False,False,False,False,,,
33398284,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/de/8a/b2/243932711.jpg,APT726.E106.FMC,26,1,750000.0,{'price': {'amount': 750000.0}},flat,sale,92.0,2,2,Centro,Lisboa,Campolide,Centro,pt,38.7245705,-9.1617034,False,https://www.idealista.pt/imovel/33398284/,,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8152.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,
33398242,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/51/be/c3/243930574.jpg,UP_75,24,,1320000.0,{'price': {'amount': 1320000.0}},chalet,sale,307.0,1,1,"rua da Bica de Duarte Belo, 37",Lisboa,Misericórdia,Bica,pt,38.7100448,-9.1462012,True,https://www.idealista.pt/imovel/33398242/,"Edificio situado en la calle de Bica de Duarte Belo, frente al ascensor de Bica, considerada la calle más bonita del mundo.  Actualmente se encuentra en régimen de alojamiento local  SIN POSIBILIDAD DE TRANSMISIÓN (debido a las zonas de contención )Otra opción de rentabilidad es el arrendamiento tradicional con YELD del 5% Edificio en Total de Propiedad con pisos y Subdivisiones independientes compuesto por 3 plantas: -Planta baja T0 + 2 Heladerías y Minimarket;  -1ª planta T1 con una suite, salón y cocina;  -2ª planta T2 con dos dormitorios, baño, salón y cocina;  -3er piso T1 agua robada con un dormitorio, sala de estar y cocina;  Y aún posibilidad de subir un piso más a terraza.  Edificio con 307 m2 de superficie bruta de construcción.  - Certificación energética: C;  - Edificio anterior a 1951;  - Salida de humo;  - Totalmente reformado; Este edificio está a 5 minutos de la zona ribereña de la ciudad, a 5 minutos de la estación de  metro de Chiado y a 10 minutos de la estación de tren, autobús y río Cais do Sodré.  Hay muchos restaurantes, tiendas de comestibles, supermercados, escuelas, espacios verdes, el mirador de Santa Catarina, el hospital Pulido Valente, escuelas primarias y secundarias. Se encuentra en una de las zonas más turísticas de Lisboa.  UpRiver Properties tiene como objetivo dar un acompañamiento personalizado en la experiencia de compra o venta de su propiedad, utilizando herramientas innovadoras que lo valoren y diferencien en el mercado inmobiliario.  Contamos con una amplia gama de socios en diferentes áreas y sectores económicos que impulsan el flujo de negocios y presentan nuevas oportunidades que agregan valor a nuestra cartera  Póngase en contacto con UpRiver Properties para obtener más información y obtener la mejor oferta con nosotros.",False,good,False,,,4300.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Misericórdia, Lisboa', 'title': 'Casa independiente en rua da Bica de Duarte Belo, 37'}",False,False,False,False,False,False,,,
33398132,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/20/d3/6b/243926561.jpg,APA_75,14,2,855545.0,{'price': {'amount': 855545.0}},flat,sale,106.0,2,2,"rua do Conde de Redondo, 61",Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7268548,-9.1443829,True,https://www.idealista.pt/imovel/33398132/,,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8071.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso en rua do Conde de Redondo, 61'}",True,False,False,False,False,False,,,
33398125,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/72/9e/df/243926898.jpg,APA_508,12,3,510000.0,{'price': {'amount': 510000.0}},studio,sale,60.0,0,1,Av. da Liberdade - Marquês de Pombal,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7170266,-9.1422778,False,https://www.idealista.pt/imovel/33398125/,,False,good,False,True,,8500.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santo António, Lisboa', 'title': 'T0'}",True,False,False,False,False,False,,,
33398118,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/46/37/75/244062893.jpg,EHPPS065,17,bj,645000.0,{'price': {'amount': 645000.0}},studio,sale,115.0,0,1,rua Caminhos de Ferro,Lisboa,São Vicente,São Vicente de Fora,pt,38.7145155,-9.12367,False,https://www.idealista.pt/imovel/33398118/,,False,good,False,False,,5609.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'São Vicente, Lisboa', 'title': 'T0 en rua Caminhos de Ferro'}",False,False,False,False,False,False,,,
33398095,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/07/e1/2d/243924900.jpg,PF33427,32,,1650000.0,{'price': {'amount': 1650000.0}},penthouse,sale,230.0,4,4,Gulbenkian - Praça Espanha,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7404969,-9.1535897,False,https://www.idealista.pt/imovel/33398095/,"Presentamos este ático dúplex con 230 m2 de superficie, con 4 dormitorios, 3 de ellos en suite, con terrazas con vistas a los jardines de Gulbenkian y con mucha luz natural. El apartamento, en la primera planta, tiene un salón de unos 60 m2, cocina equipada con electrodomésticos de Miele, con office y despensa, suite con vestidor y baño social. La segunda planta tiene una suite principal con vestidor y acceso a terraza, una suite y una habitación, ambas con acceso a terrazas. El apartamento tiene aire acondicionado, calefacción central, 3 plazas de garaje y 2 trasteros. Edificio con sistema de videovigilancia en las zonas comunes. Aquí tienes el privilegio de despertar por la mañana o estar sentado en el salón con vistas a un cuadro de árboles que van cambiando según la estación del año. Situado frente a la Gulbenkian, cerca de la Plaza de España, Campo Pequeno y El Corte Inglés. En los alrededores hay varios colegios privados, el Instituto Superior Técnico y un complejo deportivo. Cerca del metro y de los accesos a la A2 y A5. APorta da Frente Christie's es una empresa de mediación inmobiliaria que trabaja en el mercado desde hace más de dos décadas, centrándose en los mejores inmuebles y emprendimientos, tanto para la venta como para el alquiler. La empresa fue seleccionada por la prestigiosa marca Christie's International Real Estate para representar a Portugal, en las zonas de Lisboa, Cascais, Oeiras y Alentejo. La principal misión de APorta da Frente Christie's es privilegiar un servicio de excelencia a todos nuestros clientes.",False,good,False,True,,7174.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Ático'}",True,True,False,False,False,False,,,
33397947,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/69/3f/fa/243921268.jpg,,23,bj,512000.0,{'price': {'amount': 512000.0}},flat,sale,105.0,2,1,rua Ferreira Borges,Lisboa,Campo de Ourique,Centro,pt,38.718895,-9.1654119,False,https://www.idealista.pt/imovel/33397947/,"Ubicado en la calle Ferreira Borges, una de las principales calles de Campo de Ourique, este apartamento de tipología T2, renovado, está compuesto por salón, cocina, 2 habitaciones (1 interior) y baño. Tiene espacio exterior privado 2 frentes de exposición solar (Este, Oeste) Planta baja Situado cerca del Jardín de la Parada, del Centro Comercial das Amoreiras, así como de transportes, servicios, comercio, restauración, y a pocos minutos de colegios de referencia como el Liceo Francés Excelente oportunidad de inversión o para vivienda propia. Contáctenos y agende su visita.",True,good,False,False,,4876.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso en rua Ferreira Borges'}",True,False,False,False,False,False,{'groupDescription': 'Top'},,
