propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,parkingSpace,description,highlight,neighborhood,newDevelopmentFinished
33367894,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f0/c7/10/242207153.jpg,,26,bj,245000.0,"{'price': {'amount': 245000.0, 'priceDropInfo': {'formerPrice': 255000.0, 'priceDropValue': 10000, 'priceDropPercentage': 4}}}",studio,sale,58.0,0,1,rua Azedo Gneco,Lisboa,Campo de Ourique,Centro,pt,38.7171824,-9.168392,False,https://www.idealista.pt/imovel/33367894/,False,good,False,True,4224.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'T0 en rua Azedo Gneco'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Apartamento | Ascensor I BOX | Campo de Ourique | Lisboa ¡Excelente oportunidad para inversores! Rentabilidad del 5,5% - superior al mercado de la zona ¡Apartamento con garaje en el corazón de Campo de Ourique! Insertado en un edificio bien cuidado, ¡con ascensor! Actualmente orientado como T0, ¡con posibilidad de ser transformado según el proyecto presentado! Destacar la seguridad y privacidad de este inmueble, ya que todas las ventanas dan a la terraza privada del edificio (a la que tiene acceso directo) y donde se encuentra el Box/garaje (16m2 con portón manual, con conexión eléctrica y agua). El acceso del exterior a esta terraza privada está protegido por portón automático. Excelente opción para el mercado de alquiler, pudiendo alquilar por separado el apartamento y el box. (El apartamento podrá ser vendido con el proyecto presentando, con garantía, mediante valor a acordar) El apartamento se encuentra en Campo de Ourique, uno de los barrios más buscados de Lisboa, a 2 minutos a pie del mercado municipal, comercios, farmacias, tiendas, parques verdes y escuelas. A 20 minutos a pie del Liceo Francés Charles Lepierre de Lisboa y del Centro Comercial Amoreiras. La estación de metro de Rato a 20 minutos, el parque Eduardo VII y la Avenida da Liberdade a 30 minutos a pie. ¡No pierda esta oportunidad y RESERVE YA SU VISITA!",,,
33367746,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/96/d8/7f/242201685.jpg,CBFC001a,21,3,960000.0,{'price': {'amount': 960000.0}},flat,sale,162.0,4,2,avenida Álvares Cabral,Lisboa,Campo de Ourique,Largo do Rato - Estrela,pt,38.7160668,-9.158954,False,https://www.idealista.pt/imovel/33367746/,False,good,False,True,5926.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso en avenida Álvares Cabral'}",True,False,False,False,False,False,,,,,
33367652,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d3/ae/5f/242200119.jpg,3097,37,1,995000.0,{'price': {'amount': 995000.0}},flat,sale,208.0,4,3,Praça João do Rio,Lisboa,Areeiro,Centro,pt,38.7381708,-9.1338752,False,https://www.idealista.pt/imovel/33367652/,False,good,False,True,4784.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso en Praça João do Rio'}",True,False,False,False,False,False,,,,,
33367548,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/56/5a/75/242299108.jpg,3110-LGE-AB,26,2,349000.0,{'price': {'amount': 349000.0}},flat,sale,53.0,1,1,rua Basílio Teles,Lisboa,São Domingos de Benfica,Sete Rios,pt,38.7382093,-9.165297,False,https://www.idealista.pt/empreendimento/33367548/,False,newdevelopment,True,True,6585.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua Basílio Teles'}",False,False,False,False,False,False,,,,,False
33360390,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/fb/64/6b/245271015.jpg,FSLXAPTO-CP OUR,45,2,580000.0,{'price': {'amount': 580000.0}},flat,sale,131.0,2,2,"rua Almeida e Sousa, 57",Lisboa,Campo de Ourique,Centro,pt,38.7172841,-9.1682251,True,https://www.idealista.pt/imovel/33360390/,False,good,False,False,4427.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso en rua Almeida e Sousa, 57'}",True,False,False,False,False,False,,,,,
33367464,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/df/46/5a/242191717.jpg,ORIAPRO3371,26,2,400000.0,{'price': {'amount': 400000.0}},flat,sale,78.0,2,2,rua Sousa Viterbo,Lisboa,Penha de França,Alto de São João - Alto do Varejão,pt,38.7256669,-9.1193302,False,https://www.idealista.pt/imovel/33367464/,True,good,False,False,5128.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso en rua Sousa Viterbo'}",True,False,False,False,False,False,,,,,
33357835,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/26/60/3f/241776767.jpg,UNIQUEWAY/APA_52/2024,40,2,429000.0,{'price': {'amount': 429000.0}},flat,sale,84.0,3,2,Avenida do Uruguai,Lisboa,Benfica,Avenida do Uruguai,pt,38.7495137,-9.1997865,False,https://www.idealista.pt/imovel/33357835/,True,good,False,True,5107.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,,
33333358,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/33/2e/4d/240788650.jpg,120992804-1,14,,440000.0,{'price': {'amount': 440000.0}},chalet,sale,64.0,3,1,rua Francisco de Assis Rodrigues s/n,Lisboa,Campolide,Centro,pt,38.727588,-9.1651512,True,https://www.idealista.pt/imovel/33333358/,False,renew,False,,6875.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Campolide, Lisboa', 'title': 'Chalet adosado en rua Francisco de Assis Rodrigues s/n'}",False,False,False,False,False,False,,,,,
33365206,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4c/53/0b/242116730.jpg,120991437-168,24,2,150000.0,{'price': {'amount': 150000.0}},studio,sale,25.0,0,1,"travessa da Laranjeira, 15",Lisboa,Misericórdia,Bica,pt,38.7099175,-9.1460444,True,https://www.idealista.pt/imovel/33365206/,True,good,False,False,6000.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Misericórdia, Lisboa', 'title': 'T0 en travessa da Laranjeira, 15'}",True,False,False,False,False,False,,,,,
32831236,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8f/0e/80/221437700.jpg,APA_140,13,1,210000.0,{'price': {'amount': 210000.0}},studio,sale,36.0,0,1,Alfama - Sé,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7133132,-9.1302542,False,https://www.idealista.pt/imovel/32831236/,True,good,False,,5833.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'T0'}",False,False,False,False,False,False,,,,,
32843952,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/40/95/00/221949141.jpg,CDB092-4,25,bj,450000.0,{'price': {'amount': 450000.0}},flat,sale,94.0,1,2,alameda do Beato,Lisboa,Beato,,pt,38.7330879,-9.1072986,False,https://www.idealista.pt/imovel/32843952/,False,good,False,False,4787.0,{'typology': 'flat'},"{'subtitle': 'Beato, Lisboa', 'title': 'Piso en alameda do Beato'}",True,False,False,False,False,False,,,,,
32654773,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2c/f8/1c/214935380.jpg,22,26,2,488000.0,"{'price': {'amount': 488000.0, 'priceDropInfo': {'formerPrice': 499900.0, 'priceDropValue': 11900, 'priceDropPercentage': 2}}}",flat,sale,105.0,2,2,"rua Gregorio Lopes, 1515",Lisboa,Belém,Restelo,pt,38.7116341,-9.2137456,True,https://www.idealista.pt/imovel/32654773/,False,good,False,True,4648.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso en rua Gregorio Lopes, 1515'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Restelo (Torres), T2 en venta con 100m2 totalmente renovado - a estrenar - compuesto por: Salón de 26m2, 2 habitaciones de 16m2, recibidor de 8m2, suelo de parquet de madera (nuevo), 3 armarios empotrados, cocina de 14m2 semi-equipada, 2 baños, carpintería nueva con ventanas oscilobatientes de doble acristalamiento, excelente luminosidad teniendo el apartamento orientación solar de levante y poniente y con vistas despejadas. 2ª planta (correspondiente a una 4ª) en edificio de los años 70 con 2 ascensores y portero residente. Trastero individual y edificio con parking. Excelente ubicación, junto al comercio tradicional con servicios, colegios y con excelentes accesos por carretera Precio: 488.000 Euros ¡Contáctame (Ricardo Vieira) y estaré encantado de poder concertar una visita a tu próximo apartamento!",,,
33367123,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5a/e2/87/242171753.jpg,26619	,24,1,640000.0,{'price': {'amount': 640000.0}},flat,sale,93.0,2,2,"avenida Almirante Reis, 67",Lisboa,Arroios,Anjos,pt,38.7260325,-9.1352167,True,https://www.idealista.pt/empreendimento/33367123/,True,newdevelopment,True,True,6882.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso en avenida Almirante Reis, 67'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Apartamento de 2 dormitorios con 90 m2, balcón de 2 m2 y 1 plaza de aparcamiento, insertado en un nuevo emprendimiento residencial que nacerá en la Avenida Almirante Reis, eje central que conecta la vibrante Baixa lisboeta a la Plaza del Areeiro y al Aeropuerto. Este edificio histórico, ahora revitalizado, se destaca como un hito en la valorización y preservación del patrimonio arquitectónico de Lisboa. Desarrollado bajo la inspiración del movimiento New Classic, el emprendimiento armoniza tradición con modernidad, ofreciendo una nueva vida a uno de los edificios más distinguidos de la región. Incluye 26 apartamentos residenciales, disponibles en las tipologías de 1 a 3 dormitorios, la mayoría de los cuales con estacionamiento y trastero, y 3 espacios comerciales en la planta baja, integrándose perfectamente al dinámico tejido urbano. Los interiores de los apartamentos están proyectados para reflejar un ethos de sofisticación y confort urbano, con ventanas amplias que permiten una abundancia de luz natural, realzando espacios internos luminosos y acogedores. La atención meticulosa a los detalles es evidente en cada elemento, creando ambientes que son tanto elegantes como funcionalmente generosos. La rehabilitación de este edificio no solo enriquece el paisaje urbano en el que se inserta, sino que también refleja un compromiso profundo con los estándares de calidad, sustentabilidad e innovación. Localizado frente al edificio del Banco de Portugal y con acceso directo al Metro, se beneficia de una posición privilegiada en el barrio de los Anjos y Arroios, recientemente elegido el 'barrio más cool' de Europa por la revista Time Out, prometiendo una combinación ideal de conveniencia y estilo de vida cosmopolita. Ideal para quien valora la herencia cultural, el diseño contemporáneo y la vida urbana vibrante, este proyecto es, verdaderamente, un lugar donde lo clásico y lo moderno se encuentran para crear un hogar excepcional en el corazón de Lisboa. ¡No pierda esta oportunidad! ¡Solicite ya más informaciones! Castelhana es una agencia inmobiliaria portuguesa presente en el mercado nacional hace más de 25 años, especializada en el mercado residencial prime y reconocida por el lanzamiento de algunos de los emprendimientos de mayor notoriedad en el panorama inmobiliario nacional. Fundada en 1999, Castelhana presta un servicio integral en la mediación de negocios. Somos especialistas en inversión y en la comercialización de inmuebles. En Lisboa, en el Chiado, una de las zonas más emblemáticas y tradicionales de la capital. En Oporto, estamos sediados en Foz Do Douro, uno de los lugares más nobles de la ciudad y en la región del Algarve junto a la reconocida Marina de Vilamoura. Quedamos a su espera. Contamos con un equipo disponible para darle el mejor apoyo en su próxima inversión inmobiliaria.",{'groupDescription': 'Top'},,False
33367140,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5a/1c/42/242171564.jpg,26625,24,3,650000.0,{'price': {'amount': 650000.0}},flat,sale,91.0,2,2,"avenida Almirante Reis, 67",Lisboa,Arroios,Anjos,pt,38.7260325,-9.1352167,True,https://www.idealista.pt/empreendimento/33367140/,True,newdevelopment,True,True,7143.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso en avenida Almirante Reis, 67'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Apartamento de 2 habitaciones con 91 m2 y 1 plaza de aparcamiento, insertado en un nuevo emprendimiento residencial que nacerá en la Avenida Almirante Reis, eje central que conecta la vibrante Baixa lisboeta a la Plaza del Areeiro y al Aeropuerto. Este edificio histórico, ahora revitalizado, se destaca como un hito en la valorización y preservación del patrimonio arquitectónico de Lisboa. Desarrollado bajo la inspiración del movimiento New Classic, el emprendimiento armoniza tradición con modernidad, ofreciendo una nueva vida a uno de los edificios más distinguidos de la región. Incluye 26 apartamentos residenciales, disponibles en las tipologías de 1 a 3 habitaciones, la mayoría de los cuales con estacionamiento y trastero, y 3 espacios comerciales en la planta baja, integrándose perfectamente al dinámico tejido urbano. Los interiores de los apartamentos están proyectados para reflejar un ethos de sofisticación y confort urbano, con ventanas amplias que permiten una abundancia de luz natural, realzando espacios internos luminosos y acogedores. La atención meticulosa a los detalles es evidente en cada elemento, creando ambientes que son tanto elegantes como funcionalmente generosos. La rehabilitación de este edificio no solo enriquece el paisaje urbano en el que se inserta, sino que también refleja un compromiso profundo con los estándares de calidad, sustentabilidad e innovación. Localizado frente al edificio del Banco de Portugal y con acceso directo al Metro, se beneficia de una posición privilegiada en el barrio de los Anjos y Arroios, recientemente elegido el 'barrio más cool' de Europa por la revista Time Out, prometiendo una combinación ideal de conveniencia y estilo de vida cosmopolita. Ideal para quien valora la herencia cultural, el diseño contemporáneo y la vida urbana vibrante, este proyecto es, verdaderamente, un lugar donde lo clásico y lo moderno se encuentran para crear un hogar excepcional en el corazón de Lisboa. ¡No pierda esta oportunidad! ¡Solicite ya más informaciones! Castelhana es una agencia inmobiliaria portuguesa presente en el mercado nacional hace más de 25 años, especializada en el mercado residencial prime y reconocida por el lanzamiento de algunos de los emprendimientos de mayor notoriedad en el panorama inmobiliario nacional. Fundada en 1999, Castelhana presta un servicio integral en la mediación de negocios. Somos especialistas en inversión y en la comercialización de inmuebles. En Lisboa, en el Chiado, una de las zonas más emblemáticas y tradicionales de la capital. En Oporto, estamos sediados en Foz Do Douro, uno de los lugares más nobles de la ciudad y en la región del Algarve junto al reconocido puerto deportivo de Vilamoura. Quedamos a su espera. Contamos con un equipo disponible para darle el mejor apoyo en su próxima inversión inmobiliaria. ¡Contáctenos!",,,False
33367107,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/15/f7/b6/242171741.jpg,26622	,24,2,650000.0,{'price': {'amount': 650000.0}},flat,sale,91.0,2,2,"avenida Almirante Reis, 67",Lisboa,Arroios,Anjos,pt,38.7260325,-9.1352167,True,https://www.idealista.pt/empreendimento/33367107/,True,newdevelopment,True,True,7143.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso en avenida Almirante Reis, 67'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,,False
33367134,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/88/d5/86/242171754.jpg,26629	,24,4,660000.0,{'price': {'amount': 660000.0}},flat,sale,91.0,2,2,"avenida Almirante Reis, 67",Lisboa,Arroios,Anjos,pt,38.7260325,-9.1352167,True,https://www.idealista.pt/empreendimento/33367134/,True,newdevelopment,True,True,7253.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso en avenida Almirante Reis, 67'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,,False
33367057,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ee/52/c8/242171733.jpg,26610,24,1,385000.0,{'price': {'amount': 385000.0}},flat,sale,52.0,1,1,"avenida Almirante Reis, 67",Lisboa,Arroios,Anjos,pt,38.7260325,-9.1352167,True,https://www.idealista.pt/empreendimento/33367057/,True,newdevelopment,True,True,7404.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso en avenida Almirante Reis, 67'}",True,False,False,False,False,False,,"Apartamento de 1 dormitorio con 48 m2, balcón de 3 m2, insertado en un nuevo emprendimiento residencial que nacerá en la Avenida Almirante Reis, eje central que conecta la vibrante Baixa lisboeta a la Plaza del Areeiro y al Aeropuerto. Este edificio histórico, ahora revitalizado, se destaca como un hito en la valorización y preservación del patrimonio arquitectónico de Lisboa. Desarrollado bajo la inspiración del movimiento New Classic, el emprendimiento armoniza tradición con modernidad, ofreciendo una nueva vida a uno de los edificios más distinguidos de la región. Incluye 26 apartamentos residenciales, disponibles en las tipologías de 1 a 3 dormitorios, la mayoría de los cuales con estacionamiento y trastero, y 3 espacios comerciales en la planta baja, integrándose perfectamente al dinámico tejido urbano. Los interiores de los apartamentos están proyectados para reflejar un ethos de sofisticación y confort urbano, con ventanas amplias que permiten una abundancia de luz natural, realzando espacios internos luminosos y acogedores. La atención meticulosa a los detalles es evidente en cada elemento, creando ambientes que son tanto elegantes como funcionalmente generosos. La rehabilitación de este edificio no solo enriquece el paisaje urbano en el que se inserta, sino que también refleja un compromiso profundo con los estándares de calidad, sustentabilidad e innovación. Localizado frente al edificio del Banco de Portugal y con acceso directo al Metro, se beneficia de una posición privilegiada en el barrio de los Anjos y Arroios, recientemente elegido el 'barrio más cool' de Europa por la revista Time Out, prometiendo una combinación ideal de conveniencia y estilo de vida cosmopolita. Ideal para quien valora la herencia cultural, el diseño contemporáneo y la vida urbana vibrante, este proyecto es, verdaderamente, un lugar donde lo clásico y lo moderno se encuentran para crear un hogar excepcional en el corazón de Lisboa. ¡No pierda esta oportunidad! ¡Solicite ya más informaciones! Castelhana es una agencia inmobiliaria portuguesa presente en el mercado nacional hace más de 25 años, especializada en el mercado residencial prime y reconocida por el lanzamiento de algunos de los emprendimientos de mayor notoriedad en el panorama inmobiliario nacional. Fundada en 1999, Castelhana presta un servicio integral en la mediación de negocios. Somos especialistas en inversión y en la comercialización de inmuebles. En Lisboa, en el Chiado, una de las zonas más emblemáticas y tradicionales de la capital. En Oporto, estamos sediados en Foz Do Douro, uno de los lugares más nobles de la ciudad y en la región del Algarve junto a la reconocida Marina de Vilamoura. Quedamos a su espera. Contamos con un equipo disponible para darle el mejor apoyo en su próxima inversión inmobiliaria. ¡Contáctenos!",{'groupDescription': 'Top'},,False
