propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,hasLift,parkingSpace,newDevelopmentFinished,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,description,neighborhood
33316036,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/71/8f/b5/242909380.jpg,7005001-7309,18,9,2025000.0,{'price': {'amount': 2025000.0}},flat,sale,282.0,4,4,Restelo,Lisboa,Belém,Restelo,pt,38.7008153,-9.2208465,False,https://www.idealista.pt/imovel/33316036/,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,7181.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33315953,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9b/40/f6/240244099.jpg,V0402LI,16,1,449500.0,{'price': {'amount': 449500.0}},flat,sale,49.0,1,1,rua Marechal Saldanha,Lisboa,Misericórdia,Santa Catarina,pt,38.7098752,-9.148138,False,https://www.idealista.pt/imovel/33315953/,False,good,False,False,,,9173.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso en rua Marechal Saldanha'}",True,False,False,False,,False,False,"T1 | 49m2 | 1 suite | Santa Catarina Piso de un dormitorio situado en un edificio noble y emblemático del barrio de Santa Catarina, con una ubicación privilegiada en el corazón de Lisboa. Habitación espaciosa con mucha luz natural. Los interiores tienen una paleta de colores terrosos y naturales. La cocina es de alta calidad y totalmente equipada, con acabados y materiales de alto nivel. El comedor está armoniosamente integrado con la cocina y ha sido diseñado con elegancia contemporánea. LIV - Santa Catarina está situado en la frontera entre Bairro Alto y Chiado, dos barrios eclécticos cargados de historia. Con su alma tradicional portuguesa y su espíritu bohemio, la zona ha sido escenario de las mayores expresiones de la cultura, la moda y la gastronomía de Lisboa en los últimos dos siglos. Como tal, es un punto de parada imprescindible para cualquiera que visite la ciudad. El edificio original del siglo XIX se alza en la cima de la colina de Santa Catarina, una de las siete colinas que forman parte de la morfología de Lisboa, en la esquina entre la efervescencia cultural y la tranquilidad de algunas calles residenciales. Con los ojos puestos en el río Tajo, ofrece, para algunos, la mejor vista de la capital. Santa Catarina es una de las siete colinas de Lisboa. Un punto estratégico para moverse -sobre todo hacia abajo- en relación con varios barrios interesantes de la ciudad, de Bica a Santos-o-Velho, de Chiado a Bairro Alto, y con una de las vistas más impresionantes del río Tajo. una de las vistas más impresionantes del río Tajo. Es bien sabido entre los lisboetas que las mejores puestas de sol de la ciudad se pueden contemplar desde el Miradouro de Santa Catarina, más conocido como Adamastor, en honor al gigante de la mitología que aquí se alza.",
33315809,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/47/70/af/240195940.jpg,CB10-0080,16,2,399900.0,{'price': {'amount': 399900.0}},flat,sale,60.0,2,1,rua do Vale de Santo António,Lisboa,São Vicente,São Vicente de Fora,pt,38.719024,-9.1221009,False,https://www.idealista.pt/imovel/33315809/,True,good,False,False,,,6665.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en rua do Vale de Santo António'}",True,False,False,False,,False,False,,
33315813,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cc/5c/1f/244215929.jpg,1204-4668,54,2,448000.0,{'price': {'amount': 448000.0}},flat,sale,125.0,4,1,rua da Senhora do Monte s/n,Lisboa,São Vicente,Graça,pt,38.7194546,-9.1303905,True,https://www.idealista.pt/imovel/33315813/,False,good,False,,,,3584.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en rua da Senhora do Monte s/n'}",True,False,False,False,,False,False,"APARTAMENTO T4 - VISTA FANTÁSTICA - MIRADOURO SRA DO MONTE-GRAÇA-SÃO VICENTE  Propiedad compuesta por: hall de entrada Habitación 1 Dormitorio 2 con balcón Dormitorio 3 Interior Dormitorio 4 Cuarto de baño con bañera Sala de estar Salón comedor con toldo y vistas a la ciudad. Cocina Recopilación Licencia de uso: Antes de 1951 Pisos de madera maciza Oportunidad de vivir en Graça a pocos metros del Miradouro da Nossa Senhora do Monte y a pocos minutos andando del Miradouro da Graça y Feira da Ladra. Compartir la propiedad, al 50/50, con todas las agencias inmobiliarias con licencia válida. Características: Características interiores - Hall de entrada; Orientación - Este; Oeste; Vistas - Vista de la ciudad; Vista del rio; Otras características - Balcón; Recopilación;.",
33312170,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cb/de/b2/240257722.jpg,POIAIST2,18,4,775000.0,{'price': {'amount': 775000.0}},penthouse,sale,85.0,2,2,rua Poiais de São Bento,Lisboa,Misericórdia,Santa Catarina,pt,38.7096377,-9.1495699,False,https://www.idealista.pt/imovel/33312170/,False,good,False,True,,,9118.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Misericórdia, Lisboa', 'title': 'Ático en rua Poiais de São Bento'}",True,False,True,False,{'groupDescription': 'Top'},False,False,"Este exquisito apartamento ofrece impresionantes vistas al río y al icónico puente 25 de Abril. Ubicado en el prestigioso barrio de Santa Catarina, cuenta con excelente exposición solar y acabados de alta gama en todas partes. Características principales: 2 habitaciones con deslumbrante vista al río y al puente, acabados de alta calidad, acceso exclusivo por ascensor al apartamento, sistema de aire acondicionado independiente para cada apartamento, excelente aislamiento acústico, ventanas con rotura térmica y doble acristalamiento, persianas de madera tradicionales interiores, puertas de entrada de seguridad especiales, ascensor (con acceso privado a los apartamentos superiores), sistema de intercomunicación integrado, cocinas totalmente equipadas con electrodomésticos, armarios empotrados en las habitaciones, acabado de mármol en todos los baños, duchas de piedra con panel de vidrio, terrazas y balcones con pavimento de mosaico. Listo para la transferencia de escrituras. No pierda la oportunidad de vivir con lujo en uno de los barrios más buscados de Lisboa. Póngase en contacto con nosotros para obtener más detalles y para programar una visita.",
33315767,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a8/7b/e1/240188434.jpg,W-02VC44,38,3,650000.0,{'price': {'amount': 650000.0}},flat,sale,132.0,3,3,Largo do Calvário - Lx Factory,Lisboa,Alcântara,Largo do Calvário - Lx Factory,pt,38.7062644,-9.1791842,False,https://www.idealista.pt/imovel/33315767/,True,good,False,True,,,4924.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso'}",True,False,True,False,{'groupDescription': 'Destacado'},False,False,,
33267293,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ec/50/cf/238094148.jpg,APA_525,10,,349900.0,"{'price': {'amount': 349900.0, 'priceDropInfo': {'formerPrice': 369900.0, 'priceDropValue': 20000, 'priceDropPercentage': 5}}}",flat,sale,66.0,2,1,Estrada de Benfica,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.748419,-9.1817404,False,https://www.idealista.pt/imovel/33267293/,True,good,False,,,,5302.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,
33315674,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/40/c8/93/240182912.jpg,108230393,10,3,229000.0,{'price': {'amount': 229000.0}},flat,sale,57.0,2,1,rua Alferes Carvalho Pereira,Lisboa,Olivais,,pt,38.7697847,-9.1093618,False,https://www.idealista.pt/imovel/33315674/,False,good,False,False,,,4018.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso en rua Alferes Carvalho Pereira'}",False,False,False,False,,False,False,,
33315599,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ff/19/bf/240182474.jpg,108230442,17,6,980000.0,{'price': {'amount': 980000.0}},flat,sale,274.0,3,3,avenida Mediterrâneo,Lisboa,Parque das Nações,Expo Central,pt,38.7635711,-9.0980051,False,https://www.idealista.pt/imovel/33315599/,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,3577.0,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Piso en avenida Mediterrâneo'}",False,False,False,False,,False,False,"Insertado en el edificio Viver o Tejo en el centro del Parque das Nações - T3 con 274 m2 con acabados de calidad. Salón de 57 m2 con excelente exposición solar y balcón de 10 m2. Suite con vestidor. Cocina equipada. Aparcamiento para 4 vehículos y trastero. Junto al Casino de Lisboa. A 5 minutos de la estación Gare Oriente y centro comercial Vasco da Gama. Próximo al hospital Cuf Descobertas, externato João XXIII y Marina Parque das Nações.",
33315462,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c2/27/43/240176761.jpg,123751044-300,36,4,1100000.0,{'price': {'amount': 1100000.0}},flat,sale,235.0,4,3,avenida Guerra Junqueiro,Lisboa,Areeiro,Centro,pt,38.7386162,-9.1338514,False,https://www.idealista.pt/imovel/33315462/,True,good,False,True,,,4681.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso en avenida Guerra Junqueiro'}",True,False,False,False,,False,False,,
33315441,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5c/3d/62/240175771.jpg,309240018,20,3,429000.0,{'price': {'amount': 429000.0}},flat,sale,88.0,2,2,rua Sampaio Bruno,Lisboa,Campo de Ourique,Centro,pt,38.7189607,-9.1696774,False,https://www.idealista.pt/imovel/33315441/,True,good,False,False,,,4875.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso en rua Sampaio Bruno'}",True,True,False,False,,False,False,"Apartamento de 2 habitaciones en el corazón de Campo de Ourique, un barrio cosmopolita tradicional donde se vive el comercio callejero y se favorecen los paseos a pie. Este excelente apartamento fue completamente remodelado en 2021 por una empresa especializada en remodelación y diseño de interiores de Lisboa. Manteniendo el encantador diseño típico de tablones corridos, la propiedad cuenta con dos habitaciones, una de ellas en suite, una sala de estar con un encantador balcón, una cocina equipada con electrodomésticos, lavavajillas y encimera de CIMSTONE con fregadero de acero inoxidable SMEG. El lavadero está diseñado para lavadora y secadora, e incluye un calentador de agua de 100L. También cuenta con preinstalación de aire acondicionado para la sala de estar y las habitaciones, con contadores de electricidad y agua externos. Sus techos altos proporcionan una sensación de amplitud y grandeza. La orientación este/oeste garantiza luz natural durante todo el día, creando un ambiente acogedor y confortable. El apartamento está situado en el 3er y último piso, siendo dos apartamentos por planta en un tranquilo edificio en el centro de Campo de Ourique, con aparcamiento en la zona. Estarás cerca del comercio local, servicios, transportes y accesos a la autopista A5, además de estar a pocos pasos del encantador Jardín de la Parada, la Casa Fernando Pessoa, el Mercado de Campo de Ourique, el Centro Comercial Amoreiras y excelentes pastelerías como ""Aloma"", Boulangeries, Pâtisseries y los mejores restaurantes con las últimas tendencias de la cocina nacional e internacional. La propiedad está convenientemente cerca de escuelas públicas y privadas, como los Salesianos (a 7 minutos a pie), la Redbridge School (a 4 minutos a pie) y a poca distancia del Liceo Francés Charles Lepierre. El apartamento está situado en un edificio bien cuidado y gestionado por un administrador residente, una comunidad de propietarios bien organizada que incluye un seguro para las zonas comunes, así como la contratación de una empresa de limpieza, proporcionando comodidad y mantenimiento de calidad. Esta es tu oportunidad de vivir con estilo y confort en Campo de Ourique. ¡Agenda ya tu visita!",
33308041,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9e/ef/1d/240176721.jpg,103220109,37,1,750000.0,{'price': {'amount': 750000.0}},flat,sale,92.0,2,2,Centro,Lisboa,Campolide,Centro,pt,38.7259616,-9.1599623,False,https://www.idealista.pt/imovel/33308041/,False,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,8152.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,"Donde vivir es más fácil. Diseñado por uno de los más prestigiosos estudios de arquitectura de Europa, este proyecto de impactantes líneas modernas ofrece un total de 150 apartamentos con tipologías de T0 a T4, divididos en 2 edificios conectados entre sí por un jardín interior. Los espacios comunes incluyen azotea con jardín y terraza, piscina interior y exterior, gimnasio, spa y también varios espacios comerciales en la planta baja. Este nuevo proyecto es en sí mismo transformador, por su calidad y envolvencia, de la manzana donde se inserta. La ubicación es bastante privilegiada en la medida en que combina centralidad con funcionalidad. La proximidad al centro de la ciudad, en particular la Avenida da Liberdade, de espacios comerciales como el Centro Comercial Amoreiras, de buenas escuelas y de espacios verdes, permite disfrutar con la mayor comodidad de lo mejor que Lisboa tiene para ofrecer. Simultáneamente, esta ubicación permite el acceso inmediato a las principales salidas de la ciudad, ya sea hacia Cascais y Sintra, o hacia el sur a través del Puente 25 de Abril.",
33315289,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/77/60/c9/240171609.jpg,APA-APA_467,24,,339500.0,{'price': {'amount': 339500.0}},flat,sale,55.0,1,1,Estefânia,Lisboa,Arroios,São Jorge de Arroios,pt,38.7328022,-9.1373725,False,https://www.idealista.pt/imovel/33315289/,False,good,False,True,,,6173.0,{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,Estefânia
33315269,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ab/c2/02/240170674.jpg,CB08-240405,17,,475000.0,{'price': {'amount': 475000.0}},flat,sale,84.0,2,2,Pena,Lisboa,Arroios,Pena,pt,38.7174852,-9.138164,False,https://www.idealista.pt/imovel/33315269/,False,good,False,,,,5655.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,
33315277,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0e/86/d1/240170606.jpg,120611386-229,28,,775000.0,{'price': {'amount': 775000.0}},chalet,sale,210.0,5,2,rua de Matola s/n,Lisboa,Olivais,,pt,38.7626182,-9.12393,True,https://www.idealista.pt/imovel/33315277/,False,good,False,,,,3690.0,{'typology': 'chalet'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Chalet en rua de Matola s/n'}",False,False,False,False,,False,False,"VIVIENDA DE 5 DORMITORIOS EN PARCELA DE 293 M2 EN LA ZONA NOBLE DE LOS OLIVAIS SUR LA PROPIEDAD Construida en los años 70, les presento esta casa adosada de 2 plantas con garaje, con una superficie bruta de construcción de 210 m2 en una parcela de 293 m2. Orientación solar, Este/Oeste. SÓTANO (no consta en la documentación) Sin duda una valiosa ventaja. Aunque no esté registrada, esta vivienda cuenta con un sótano de 114 m2 y una altura de techo de aproximadamente 3 metros. Tiene potencial para construir más divisiones, un garaje, otra vivienda o incluso un espacio comercial. PATIO Al este, en el patio delantero, hay una superficie de unos 50 m2 y un garaje de 23 m2. Al oeste, cuenta con una superficie de 150 m2, ideal para construir una zona de ocio ajardinada y/o piscina si lo desea. PLANTA BAJA 1 comedor con chimenea 1 salón 1 cocina equipada 1 baño completo 1 dormitorio 1 división para trastero (podría dar acceso al sótano) 1ª PLANTA 4 dormitorios (2 con armario empotrado y balcón) 1 baño completo UBICACIÓN En una de las zonas más nobles de Olivais Sul, se sitúa en una zona tranquila solo de viviendas, sin tráfico, a 5 minutos del comercio local, junto a la CGD, PSP y a 5 minutos del Centro Comercial Spazio Shopping. Fácil y rápido acceso al Aeropuerto, Areeiro, Eje Norte-Sur, Parque de las Naciones y 2ª Circular. Transporte en la puerta. Ven a vivir a una zona agradable, familiar, tranquila y con la privacidad deseada en una zona llena de parques y jardines.",
